id,rainfall
2338,0.970565
2339,0.5841286
2340,0.96581954
2341,0.9780527
2342,0.99171233
2343,0.22752023
2344,0.891791
2345,0.9596945
2346,0.8615145
2347,0.9855574
2348,0.9898308
2349,0.98755425
2350,0.96713
2351,0.9562819
2352,0.3504066
2353,0.63343704
2354,0.24455893
2355,0.21273053
2356,0.98610735
2357,0.96857375
2358,0.97371745
2359,0.17781663
2360,0.9591782
2361,0.7727721
2362,0.99130803
2363,0.57910717
2364,0.9789027
2365,0.9935462
2366,0.94324607
2367,0.9939406
2368,0.99566144
2369,0.9480111
2370,0.92036915
2371,0.9739343
2372,0.09653731
2373,0.9928767
2374,0.50681704
2375,0.5074174
2376,0.08634411
2377,0.9608124
2378,0.9965779
2379,0.9512359
2380,0.9054241
2381,0.9642024
2382,0.8638782
2383,0.025032118
2384,0.6611728
2385,0.2195854
2386,0.09926591
2387,0.68552023
2388,0.9792614
2389,0.019737216
2390,0.13532996
2391,0.9368484
2392,0.1824457
2393,0.9711183
2394,0.7135563
2395,0.31725436
2396,0.95970154
2397,0.98014396
2398,0.78508425
2399,0.5277034
2400,0.82744527
2401,0.88409823
2402,0.8701028
2403,0.9283756
2404,0.8883078
2405,0.92250293
2406,0.9880569
2407,0.9498205
2408,0.010329245
2409,0.9928744
2410,0.792662
2411,0.9867373
2412,0.98915416
2413,0.96329844
2414,0.9883377
2415,0.25465363
2416,0.9650777
2417,0.9120735
2418,0.79430574
2419,0.6016976
2420,0.6347744
2421,0.5853732
2422,0.9912998
2423,0.99392563
2424,0.99598074
2425,0.05664487
2426,0.2850847
2427,0.58958185
2428,0.8904334
2429,0.3005574
2430,0.82069844
2431,0.9360094
2432,0.97805685
2433,0.55067056
2434,0.99724704
2435,0.98216057
2436,0.6860516
2437,0.54068875
2438,0.9574925
2439,0.9892323
2440,0.79803646
2441,0.9698977
2442,0.65804327
2443,0.33909988
2444,0.9854049
2445,0.897966
2446,0.9740381
2447,0.9863688
2448,0.9961714
2449,0.024247335
2450,0.98724455
2451,0.9818733
2452,0.9354308
2453,0.9849423
2454,0.97858286
2455,0.33984965
2456,0.28137654
2457,0.93789405
2458,0.96462286
2459,0.43593085
2460,0.44027728
2461,0.9901018
2462,0.93693745
2463,0.13237883
2464,0.8223176
2465,0.9753889
2466,0.6950687
2467,0.5200547
2468,0.0349959
2469,0.8564018
2470,0.07705857
2471,0.30522466
2472,0.93850195
2473,0.112583615
2474,0.039835893
2475,0.4545325
2476,0.8628691
2477,0.85679173
2478,0.94934535
2479,0.4133253
2480,0.97191036
2481,0.9802101
2482,0.94215286
2483,0.89923906
2484,0.89381486
2485,0.95325947
2486,0.97056556
2487,0.9316985
2488,0.9622102
2489,0.86291546
2490,0.9580562
2491,0.028668698
2492,0.94707364
2493,0.84764975
2494,0.98894125
2495,0.9609549
2496,0.8779697
2497,0.53930306
2498,0.9095482
2499,0.37284613
2500,0.20639817
2501,0.8192334
2502,0.046170488
2503,0.87550604
2504,0.86628586
2505,0.8760019
2506,0.9792036
2507,0.9832481
2508,0.98713595
2509,0.13447092
2510,0.637719
2511,0.96692634
2512,0.9401518
2513,0.97006017
2514,0.9765386
2515,0.98220944
2516,0.97995764
2517,0.9801467
2518,0.952417
2519,0.99555993
2520,0.70419306
2521,0.876938
2522,0.9088986
2523,0.5164594
2524,0.0914801
2525,0.9671546
2526,0.005121335
2527,0.96448684
2528,0.9851305
2529,0.9833798
2530,0.977382
2531,0.9516658
2532,0.64105743
2533,0.9807529
2534,0.69146776
2535,0.060021922
2536,0.80595064
2537,0.9857794
2538,0.9659141
2539,0.769481
2540,0.2316997
2541,0.7488969
2542,0.51007956
2543,0.8365182
2544,0.97479135
2545,0.9790211
2546,0.98937386
2547,0.98322636
2548,0.97659475
2549,0.99762326
2550,0.26312616
2551,0.5300358
2552,0.9859701
2553,0.996992
2554,0.9928341
2555,0.99281365
2556,0.99434835
2557,0.5671341
2558,0.9907081
2559,0.98420215
2560,0.8308034
2561,0.95997167
2562,0.9711892
2563,0.97174746
2564,0.99813396
2565,0.9775949
2566,0.998451
2567,0.9594433
2568,0.96731454
2569,0.98745614
2570,0.029866785
2571,0.00867839
2572,0.9881076
2573,0.008175184
2574,0.007313938
2575,0.98774606
2576,0.9968733
2577,0.9986986
2578,0.8207598
2579,0.9897071
2580,0.94041723
2581,0.27991417
2582,0.93013835
2583,0.94557714
2584,0.21264441
2585,0.9945397
2586,0.99322766
2587,0.22569597
2588,0.98688424
2589,0.2405537
2590,0.9541465
2591,0.9352447
2592,0.96179163
2593,0.8576558
2594,0.9916202
2595,0.99219936
2596,0.590075
2597,0.38222736
2598,0.95480365
2599,0.15611373
2600,0.96307117
2601,0.9926569
2602,0.9782196
2603,0.3083903
2604,0.8314183
2605,0.9966594
2606,0.88400805
2607,0.9969693
2608,0.89007956
2609,0.9910114
2610,0.9969518
2611,0.26649162
2612,0.8308105
2613,0.3757953
2614,0.9237177
2615,0.98893064
2616,0.9884388
2617,0.9983071
2618,0.9960329
2619,0.99344444
2620,0.96346486
2621,0.9728635
2622,0.99324155
2623,0.99724317
2624,0.9823254
2625,0.988564
2626,0.24211772
2627,0.3850491
2628,0.9868557
2629,0.8892396
2630,0.9319847
2631,0.9751796
2632,0.924936
2633,0.97532564
2634,0.11355427
2635,0.996411
2636,0.9828364
2637,0.9504216
2638,0.98303175
2639,0.76569515
2640,0.9867742
2641,0.98679996
2642,0.99325424
2643,0.98350984
2644,0.94370806
2645,0.9508456
2646,0.8524647
2647,0.98598075
2648,0.98930234
2649,0.9808859
2650,0.9901216
2651,0.9385126
2652,0.9257955
2653,0.97593415
2654,0.98362446
2655,0.9762784
2656,0.9807176
2657,0.9866801
2658,0.96151394
2659,0.98893154
2660,0.9861404
2661,0.98310584
2662,0.9768107
2663,0.9590367
2664,0.9255098
2665,0.9416051
2666,0.8427951
2667,0.9191193
2668,0.9772535
2669,0.986603
2670,0.9861426
2671,0.99426115
2672,0.9707394
2673,0.9780993
2674,0.9897071
2675,0.7897777
2676,0.9665155
2677,0.96957034
2678,0.98622406
2679,0.31472713
2680,0.88892365
2681,0.9942509
2682,0.9871262
2683,0.9615297
2684,0.99584645
2685,0.9955615
2686,0.96768993
2687,0.99184364
2688,0.9931445
2689,0.99457884
2690,0.94061095
2691,0.9849502
2692,0.99298793
2693,0.9751951
2694,0.6975333
2695,0.9932219
2696,0.99575776
2697,0.9445356
2698,0.089418836
2699,0.033585917
2700,0.010879967
2701,0.9661546
2702,0.6726928
2703,0.99396
2704,0.53696936
2705,0.01932356
2706,0.9650863
2707,0.65412146
2708,0.9817932
2709,0.076620005
2710,0.013027239
2711,0.7858297
2712,0.8696138
2713,0.9704168
2714,0.8615034
2715,0.9952271
2716,0.11403882
2717,0.96275306
2718,0.024241362
2719,0.9719325
2720,0.08014538
2721,0.9932354
2722,0.04582294
2723,0.9912901
2724,0.060457166
2725,0.986797
2726,0.025152879
2727,0.5002063
2728,0.8608311
2729,0.93240386
2730,0.34521344
2731,0.990051
2732,0.97453415
2733,0.94216865
2734,0.99733704
2735,0.9779352
2736,0.95364875
2737,0.027613156
2738,0.9790699
2739,0.11180663
2740,0.42843556
2741,0.30121905
2742,0.11516087
2743,0.83377206
2744,0.95761424
2745,0.023119021
2746,0.39149576
2747,0.5533176
2748,0.81806797
2749,0.014798577
2750,0.088248804
2751,0.037511304
2752,0.29708853
2753,0.06115458
2754,0.050021466
2755,0.9228233
2756,0.97039706
2757,0.04408022
2758,0.9792214
2759,0.34458855
2760,0.22513019
2761,0.26989254
2762,0.7325567
2763,0.020835029
2764,0.028606867
2765,0.9336379
2766,0.9430393
2767,0.5058006
2768,0.2721843
2769,0.9941347
2770,0.9586818
2771,0.9811297
2772,0.85418
2773,0.03427796
2774,0.3869102
2775,0.99146605
2776,0.22368705
2777,0.98451287
2778,0.8104514
2779,0.99163365
2780,0.9957717
2781,0.8532917
2782,0.991963
2783,0.37337258
2784,0.99107003
2785,0.9961055
2786,0.9898921
2787,0.92563397
2788,0.9749152
2789,0.9702842
2790,0.993785
2791,0.8709254
2792,0.9777288
2793,0.99794513
2794,0.42844033
2795,0.2937725
2796,0.6298915
2797,0.9960485
2798,0.43905503
2799,0.9951224
2800,0.9468039
2801,0.54666036
2802,0.69425964
2803,0.9923515
2804,0.9887183
2805,0.9805039
2806,0.19540855
2807,0.29727206
2808,0.9767998
2809,0.9896402
2810,0.21886933
2811,0.9980106
2812,0.9943869
2813,0.9976553
2814,0.9977557
2815,0.41836753
2816,0.5441225
2817,0.052161198
2818,0.29811147
2819,0.77241683
2820,0.25192305
2821,0.99222434
2822,0.06829148
2823,0.99395776
2824,0.98852986
2825,0.8965107
2826,0.10925894
2827,0.9550827
2828,0.17950436
2829,0.98242605
2830,0.01285635
2831,0.8953342
2832,0.8740103
2833,0.51215225
2834,0.4974627
2835,0.9663991
2836,0.35443795
2837,0.9444662
2838,0.98946905
2839,0.8750547
2840,0.008298427
2841,0.36027542
2842,0.7959395
2843,0.9465305
2844,0.26364163
2845,0.98565847
2846,0.95351875
2847,0.8758571
2848,0.980467
2849,0.9297638
2850,0.9320562
2851,0.94720453
2852,0.9393819
2853,0.97775
2854,0.9784404
2855,0.9792833
2856,0.98599696
2857,0.9554918
2858,0.9302215
2859,0.97264117
2860,0.8542899
2861,0.95632166
2862,0.9767755
2863,0.79472995
2864,0.84959984
2865,0.830009
2866,0.98134655
2867,0.9895936
2868,0.97236943
2869,0.7469176
2870,0.30763113
2871,0.98541486
2872,0.9926152
2873,0.9746255
2874,0.98120695
2875,0.9926392
2876,0.3928644
2877,0.9973145
2878,0.98832625
2879,0.98490465
2880,0.8575076
2881,0.99834394
2882,0.99047065
2883,0.97080946
2884,0.3854757
2885,0.960368
2886,0.91804695
2887,0.2802314
2888,0.99440163
2889,0.040705174
2890,0.9744986
2891,0.9775825
2892,0.8371834
2893,0.043960303
2894,0.057884093
2895,0.58398694
2896,0.7827316
2897,0.022277517
2898,0.009598757
2899,0.9083043
2900,0.04778228
2901,0.9824759
2902,0.21166699
2903,0.44967866
2904,0.9773277
2905,0.9815761
2906,0.89144063
2907,0.98929214
2908,0.9877136
2909,0.8849363
2910,0.9667581
2911,0.9552084
2912,0.9835897
2913,0.9933321
2914,0.9988876
2915,0.9833423
2916,0.6661086
2917,0.9957092
2918,0.99224573
2919,0.965
